"Visitor.Unique.ID","Group.Type","Surveyor","Read.Available.Signage","Site.Name","Site.Type","Mode.of.Transport","Dwell.Time","Gender.Ratio.MtoF","Group.Size","totalActivities","totalimpacts","ObservableImpacts","prop.Act.HM","Prop.Imp.HM","Prop.Imp.HM.Binary.1","Prop.Imp.HM.Binary.2","highsImps","totalLowImp","Year.x","GlobalID","Length.Met","Year.y"
"Bhnb8","SmallAdultGroup","Nathan Boles","NA","Bray Head","Cliff Site","Car",NA,0.75000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E3675208-1DFA-446E-A38D-7D4C282A152F}",  13.70,"2018"
"Bhnb80","Couple","Nathan Boles","No","Bray Head","Cliff Site","Car",  3,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{EBC473DB-B297-4E47-B72E-0FF3A466ABC3}",  22.46,"2018"
"Bhnb81","Couple","Nathan Boles","No","Bray Head","Cliff Site","Unknown",  6,0.50000000,  2,0,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{25A30353-8B83-496C-9AC4-DAFB20E64FF6}",  82.49,"2018"
"Bhnb82","MixedSmallGroup","Nathan Boles","Yes","Bray Head","Cliff Site","Car", 16,0.40000000,  5,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6C1194B2-6ACE-487B-92F7-F4124A775760}",  52.39,"2018"
"Bhnb83","SmallAdultGroup","Nathan Boles","Yes","Bray Head","Cliff Site","Minibus", 15,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A2006489-E83F-48C7-ABC1-F94E1F9A8C4C}",  23.46,"2018"
"Bhnb84","Couple","Nathan Boles","Yes","Bray Head","Cliff Site","Car",  7,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{57E3FE0D-FACD-41C7-9D9E-279FFCC138C8}",  12.81,"2018"
"Bhnb85","Couple","Nathan Boles","NA","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{D6A1CDFD-EA04-405D-8A3E-8D19888BA91A}",  69.00,"2018"
"Bhnb86","Couple","Nathan Boles","NA","Bray Head","Cliff Site","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{4CED6087-7EBF-43B5-9C1A-85EBF34F7CE2}",  45.42,"2018"
"Bhnb87","ElderlyCouple","Nathan Boles","Yes","Bray Head","Cliff Site","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{45F54BA9-AC5D-4BDA-8824-387D5250DD86}",  31.51,"2018"
"Bhnb89","IndividualAdult","Nathan Boles","NA","Bray Head","Cliff Site","Car", 19,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{B3FD19EE-A90F-4246-98B1-1F05A07941AB}",   7.34,"2018"
"Bhnb9","Couple","Nathan Boles","NA","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{8DF6F5B9-B4A5-436D-97B6-547F18CED155}",  31.17,"2018"
"Bhnb90","Couple","Nathan Boles","Yes","Bray Head","Cliff Site","Car", 15,1.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{0B465B00-0420-4EC1-AFB9-71BC0D31118C}",  11.65,"2018"
"Bhnb91","IndividualAdult","Nathan Boles","No","Bray Head","Cliff Site","Car",NA,1.00000000,  1,4,1,1,0.2500000,1.0000000,1,0,1,0,"2018","{EBF31402-AB62-4BDC-8647-12370CD49C4D}",   8.09,"2018"
"Bhnn11","Couple","Nathan Boles","Yes","Bray Head","Cliff Site","Car", 18,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1EF3BFCE-199F-44BB-AE92-707113075413}",  99.81,"2018"
"Bhss1","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{9B55870C-D797-4A68-A792-653E75051DD1}",  34.38,"2018"
"Bhss10","Family","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{96BFC2ED-59F4-4E89-BD53-D74C250F9F67}", 100.12,"2018"
"Bhss101","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Motorbike",NA,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{2461E182-C936-4999-AF01-15C8007A8546}", 102.52,"2018"
"Bhss102","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{54D3A1ED-D315-49F9-9975-1092BA3A0EBB}",  64.72,"2018"
"Bhss103","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{F1B26487-1C3E-41CE-806A-F4CB197A96DF}",  76.29,"2018"
"Bhss106","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{B83A068D-5B51-4F34-91C9-C264AA2156ED}", 325.74,"2018"
"Bhss107","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{614A940A-E292-4225-B1EE-01BFBF401D6B}", 310.40,"2018"
"Bhss108","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{F5889B1D-ACCB-463D-8AD4-1F9F774CCD2C}",  57.17,"2018"
"Bhss109","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Motorbike",NA,1.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{FFB62E6E-7A1C-47E7-BD73-4FEF497CB846}", 160.15,"2018"
"Bhss110","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{3E25FBAD-42F7-4ED0-9B18-EDB5BABB5C1A}",  52.82,"2018"
"Bhss111","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  2,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{F3D99259-1CDA-4308-8100-31DE11F8C728}",  55.97,"2018"
"Bhss112","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{548159C2-5C5E-40AF-8FA8-69D2CDBDA7B6}",  91.32,"2018"
"Bhss113","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{50E1372C-C892-43BC-A62A-A4ECA986C8CD}",  52.19,"2018"
"Bhss114","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{650BCD20-D9DF-4CB7-8A24-267718DEA70E}",  85.40,"2018"
"Bhss115","MixedSmallGroup","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.25000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{91CB12D1-4CE8-43BB-BD81-202AC397C9E0}",  95.24,"2018"
"Bhss116","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Bicycle",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1D1BE6E1-26A8-4AF4-B697-DFFEB0AC56AC}", 319.93,"2018"
"Bhss118","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{79933EF4-8863-4CCC-B432-102992AAD07F}",  61.82,"2018"
"Bhss12","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{625F70F2-1692-4D59-A8F9-2BAB8DAE76C0}",  93.84,"2018"
"Bhss120","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A7FBDBF3-01F0-4B47-B024-BA6CCD405B21}", 339.72,"2018"
"Bhss121","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1C6A59A9-0579-4F24-B4E8-61B5C5C56465}", 408.08,"2018"
"Bhss122","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{EF240DBF-E12A-4736-8FB7-FBA2EE9C514C}",  39.67,"2018"
"Bhss123","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E6086483-2123-40BE-B1F7-4EC3EA5E4F49}",  73.58,"2018"
"Bhss124","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{0699CB31-C406-4486-8F3B-F357E229337B}", 111.52,"2018"
"Bhss125","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6B90548D-FF19-4DB8-9F02-73CE18D19C19}",  79.25,"2018"
"Bhss127","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{0996245A-F675-4ACF-9DC5-DE1405096A87}",  80.98,"2018"
"Bhss13","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E5723DCB-8919-4409-8C65-A19B3857BA37}", 103.70,"2018"
"Bhss15","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{63039257-BAE3-43BE-A384-52CFCADDD2CA}", 108.77,"2018"
"Bhss16","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Motorbike",  2,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{CB94691A-1F87-4E24-8914-71411E982D10}",  37.31,"2018"
"Bhss17","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{9DE60B6C-E2F8-4FB9-BDC0-47ECB4B98200}", 343.80,"2018"
"Bhss18","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A90E5606-02EB-4A70-A56E-658A06E89491}", 145.28,"2018"
"Bhss19","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{791F3759-88CE-421D-912B-87EB7DB29F0B}", 192.26,"2018"
"Bhss2","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{272070BD-8195-4FB9-BD09-F87B01504A5B}", 143.63,"2018"
"Bhss20","ElderlyGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{5D9856F7-4886-482B-83BD-F835AA630F05}", 113.13,"2018"
"Bhss22","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Caravan",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A3B764BF-34D2-460B-B493-AF63A5EC5044}", 328.99,"2018"
"Bhss23","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{FA86CE34-12A3-4DA7-8E3D-F65B6D44DDC4}", 311.74,"2018"
"Bhss24","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{215AAB0F-4E1B-41A0-A62B-8F01EBB9041C}",  96.95,"2018"
"Bhss25","MixedOver18SmallGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{2B72A5ED-292B-4CBD-928B-EF6A5CE0B319}", 112.36,"2018"
"Bhss26","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{FADD4FAF-1FE0-4CF9-A480-D3AF668037CE}",  92.55,"2018"
"Bhss27","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{764FE56C-A9FD-4A86-8D74-70FC08BA3A24}",  71.88,"2018"
"Bhss28","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.66666667,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{44D19077-08AF-4910-A962-8B2D49C0B2D6}", 226.33,"2018"
"Bhss29","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{CC406418-58F7-4E6B-93FB-D5C9FB0E25DE}", 308.23,"2018"
"Bhss3","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","ByFoot",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{CE47315D-62EA-4C3C-B615-E4AA8A7B32B3}", 160.49,"2018"
"Bhss31","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{4FF1F1B5-4646-41AC-A9D1-1CD0E4A18DDC}",  88.05,"2018"
"Bhss32","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{ACADFF97-B0A5-4F95-B1DC-12B7D797E33D}",  52.93,"2018"
"Bhss33","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E3466C33-73CC-4F53-B063-77734B90C070}",  61.58,"2018"
"Bhss34","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{67420CAD-E5D5-4493-BEBF-9180CA082B9A}",  68.16,"2018"
"Bhss35","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{3C3CB2A3-8155-4CE8-8522-E6185F7B002B}",  70.65,"2018"
"Bhss36","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{F4905EC6-12D9-4351-9655-4E8A39A18EBD}",  41.11,"2018"
"Bhss37","MixedOver18LargeGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{02431450-2DCE-4C72-801D-96AD44CBF49A}",  77.45,"2018"
"Bhss39","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E5AB92F5-C7E4-4208-8A87-D8708845E2B3}",  41.77,"2018"
"Bhss4","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{3CC6E172-2BEE-4830-94FF-4FA809BEED3D}",  34.95,"2018"
"Bhss40","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6B1CDAAF-03E7-4F31-A183-21B80F8F986B}",  98.34,"2018"
"Bhss41","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{56FAFE7E-50B3-486A-AB51-4AE1FEE53424}",  44.24,"2018"
"Bhss42","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Caravan",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{EA17A4AF-FF71-4437-9D83-7E514A4A8CD0}",  98.01,"2018"
"Bhss43","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E4D866F6-1916-4E07-BC2D-0992F3B227B2}",  76.15,"2018"
"Bhss46","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{84C18A71-A3FF-4F88-BE9A-CB80CFA15905}", 346.70,"2018"
"Bhss47","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{4F56C0D6-2DD5-4A3E-B570-C81A661E01DD}",  53.39,"2018"
"Bhss48","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Bicycle",NA,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A808E00C-3187-4FEC-A00B-BBADC23EA757}", 135.88,"2018"
"Bhss49","ElderlyGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{3CB182BC-7136-46B4-9462-E1918F92B27F}",  53.39,"2018"
"Bhss5","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{2D99050E-456C-49C6-B3C3-7E682DEBED5A}",  64.25,"2018"
"Bhss50","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","ByFoot",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{241A2984-F7A0-411B-A71D-56CA1DFC6BDE}", 353.54,"2018"
"Bhss51","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{9A43E7B1-FD00-4896-BBAB-834AA6971113}",  93.69,"2018"
"Bhss52","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{AD4CC292-DCAC-44D2-83DA-318834F7AB07}",  93.41,"2018"
"Bhss53","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{02E9D8C7-8DF7-443C-9784-8EE3FA363C2D}", 381.86,"2018"
"Bhss54","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","ByFoot",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{2A6D3FF5-4BA8-4C33-89C5-8146865BAECA}", 355.05,"2018"
"Bhss55","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car", 10,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{0E9B44DE-774C-43F4-B081-F7B50BBBC029}", 116.47,"2018"
"Bhss56","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Caravan",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{DE77A7A9-2457-4003-B279-BB4D4B6F7194}", 332.13,"2018"
"Bhss57","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{3716BD22-5F1F-48C3-9F8D-3F55359E2A44}",  36.23,"2018"
"Bhss58","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6603D02D-4E5F-4DFA-AECD-CC4D1BD89F1B}",  54.08,"2018"
"Bhss59","MixedSmallGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,2,1,0.0000000,0.0000000,0,2,0,2,"2018","{CD29BB85-4A66-4755-A32F-3B7A78FF3A78}",  81.27,"2018"
"Bhss6","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",  1,1.00000000,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{F8050F65-7E6C-47BB-A122-88D2726468E8}",  47.85,"2018"
"Bhss7","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{56D5E863-9893-4D90-B10C-18B217A79D10}",  41.41,"2018"
"Bhss70","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{86CA1CFB-8C3D-4E38-B444-C972ED386B58}", 370.75,"2018"
"Bhss71","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E400620A-6163-4201-A7DB-FC68541010D7}", 245.89,"2018"
"Bhss72","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.00000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6AB4F118-D675-47B8-A0B5-EFA612A12155}", 305.71,"2018"
"Bhss73","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,1.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{4AED5AD5-2F0A-4B68-B219-DD5074EA91AE}",  66.39,"2018"
"Bhss74","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.25000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E39749E3-C0B1-4487-B604-F66A18FA89B9}",  76.32,"2018"
"Bhss75","SmallAdultGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Minibus",NA,0.33333333,  3,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{D7C3BA58-843A-489C-9F17-5DC2EEE06E87}", 311.55,"2018"
"Bhss76","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1A24B951-A81C-4CCD-A23E-C26AF0D529EC}",  78.32,"2018"
"Bhss77","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{97FAE861-C3F2-466C-823C-C6F243F6F3B3}", 346.60,"2018"
"Bhss78","Family","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{189274D2-FBD7-4201-A8DF-55E7D1A11C67}",  70.54,"2018"
"Bhss8","MixedOver18SmallGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{B29622B6-1004-4BDA-9BB0-666A5FC5C1A9}", 145.98,"2018"
"Bhss80","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{BC1BB648-8FE4-4DAA-A4B3-9F9DFEE35DFB}",  79.37,"2018"
"Bhss81","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{E6ACFC36-B6C9-4B32-AB51-B5509C1D9FF9}",  69.72,"2018"
"Bhss82","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{6BC4307C-1579-4FBB-9271-C819DCD6464D}", 351.20,"2018"
"Bhss84","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{FA680C20-2D51-4C4D-A69E-21555FAA6229}", 338.85,"2018"
"Bhss85","IndividualAdult","Sadhbh Skehan","No","Bray Head","Cliff Site","Motorbike",NA,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{967A7E10-00DF-420C-9CE4-06E20322A0A1}", 206.14,"2018"
"Bhss87","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Caravan",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1037B7B2-5290-440E-A467-4371C35905BA}", 333.84,"2018"
"Bhss88","MixedLargeGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.33333333,  6,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{D5B7C016-C2CA-49D3-A47B-89EF8F9DB1E4}", 384.57,"2018"
"Bhss89","Family","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.66666667,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{343B06D9-76AA-4A49-A4B3-02AF74B829BA}", 357.29,"2018"
"Bhss90","ElderlyGroup","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{1986F388-2BE2-49BC-A14C-00B1A7DF7376}",  67.72,"2018"
"Bhss91","MixedSmallGroup","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,1.00000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{DE9EBE4B-11D5-4261-AA38-17401E1F18E5}",  36.63,"2018"
"Bhss92","SmallAdultGroup","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{A7EAA149-5DA6-4BD7-BC9A-985EEB33012E}", 351.60,"2018"
"Bhss93","Couple","Sadhbh Skehan","No","Bray Head","Cliff Site","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{0A3BD9B6-963A-4B14-84C8-31C70C1AE670}",  91.29,"2018"
"Bhss94","IndividualElderly","Sadhbh Skehan","No","Bray Head","Cliff Site","other",NA,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{602B4C60-3665-46F1-B3FA-02BF202C6B53}", 117.82,"2018"
"Bhss95","Couple","Sadhbh Skehan","Yes","Bray Head","Cliff Site","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2018","{D41309CC-80DD-4F44-BFCE-6B7ADDDE85DB}", 352.50,"2018"
